algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
knn,scenario_B,front-end,1000,user-db_energy,2024-08-16 11:21:42.204469,2024-08-16 11:21:43.391902,0.0,504.4140625,0 days 00:00:01.187433
lof,scenario_B,front-end,1000,user-db_energy,2024-08-16 11:21:43.670900,2024-08-16 11:21:44.796340,0.0,504.69140625,0 days 00:00:01.125440
svm,scenario_B,front-end,1000,user-db_energy,2024-08-16 11:21:45.088911,2024-08-16 11:21:46.422275,0.0,504.41796875,0 days 00:00:01.333364
BIRCH,scenario_B,orders,100,carts_energy,2024-08-16 11:21:48.053649,2024-08-16 11:21:49.072590,0.0,509.1640625,0 days 00:00:01.018941
iforest,scenario_B,orders,100,carts_energy,2024-08-16 11:21:49.288569,2024-08-16 11:21:50.401349,0.0,503.109375,0 days 00:00:01.112780
knn,scenario_B,orders,100,carts_energy,2024-08-16 11:21:50.616725,2024-08-16 11:21:51.783078,1.5,502.96875,0 days 00:00:01.166353
lof,scenario_B,orders,100,carts_energy,2024-08-16 11:21:51.964316,2024-08-16 11:21:53.030864,0.0,504.578125,0 days 00:00:01.066548
svm,scenario_B,orders,100,carts_energy,2024-08-16 11:21:53.345235,2024-08-16 11:21:54.878519,1.6,505.62890625,0 days 00:00:01.533284
BIRCH,scenario_B,orders,100,carts-db_energy,2024-08-16 11:21:54.878519,2024-08-16 11:21:55.928110,0.0,505.65625,0 days 00:00:01.049591
iforest,scenario_B,orders,100,carts-db_energy,2024-08-16 11:21:56.178310,2024-08-16 11:21:57.279123,0.0,506.8671875,0 days 00:00:01.100813
knn,scenario_B,orders,100,carts-db_energy,2024-08-16 11:21:57.442659,2024-08-16 11:21:58.791755,1.5,505.85546875,0 days 00:00:01.349096
lof,scenario_B,orders,100,carts-db_energy,2024-08-16 11:21:59.074695,2024-08-16 11:22:00.159298,0.0,506.15234375,0 days 00:00:01.084603
svm,scenario_B,orders,100,carts-db_energy,2024-08-16 11:22:00.347734,2024-08-16 11:22:01.957398,3.1,505.875,0 days 00:00:01.609664
BIRCH,scenario_B,orders,100,catalogue_energy,2024-08-16 11:22:01.959412,2024-08-16 11:22:02.990723,0.0,505.875,0 days 00:00:01.031311
iforest,scenario_B,orders,100,catalogue_energy,2024-08-16 11:22:03.185783,2024-08-16 11:22:04.354702,0.0,507.0625,0 days 00:00:01.168919
knn,scenario_B,orders,100,catalogue_energy,2024-08-16 11:22:04.656818,2024-08-16 11:22:05.838200,0.0,505.73046875,0 days 00:00:01.181382
lof,scenario_B,orders,100,catalogue_energy,2024-08-16 11:22:06.001285,2024-08-16 11:22:07.089371,0.0,506.01171875,0 days 00:00:01.088086
svm,scenario_B,orders,100,catalogue_energy,2024-08-16 11:22:07.614476,2024-08-16 11:22:09.014924,0.0,505.734375,0 days 00:00:01.400448
BIRCH,scenario_B,orders,100,catalogue-db_energy,2024-08-16 11:22:09.018938,2024-08-16 11:22:10.051356,1.6,505.734375,0 days 00:00:01.032418
iforest,scenario_B,orders,100,catalogue-db_energy,2024-08-16 11:22:10.230162,2024-08-16 11:22:11.331979,0.0,506.9375,0 days 00:00:01.101817
knn,scenario_B,orders,100,catalogue-db_energy,2024-08-16 11:22:11.775500,2024-08-16 11:22:12.931301,0.0,505.63671875,0 days 00:00:01.155801
lof,scenario_B,orders,100,catalogue-db_energy,2024-08-16 11:22:13.112704,2024-08-16 11:22:14.188961,0.0,505.91796875,0 days 00:00:01.076257
svm,scenario_B,orders,100,catalogue-db_energy,2024-08-16 11:22:14.331822,2024-08-16 11:22:15.976784,0.0,505.63671875,0 days 00:00:01.644962
BIRCH,scenario_B,orders,100,front-end_energy,2024-08-16 11:22:15.976784,2024-08-16 11:22:17.024975,0.0,505.63671875,0 days 00:00:01.048191
iforest,scenario_B,orders,100,front-end_energy,2024-08-16 11:22:17.355143,2024-08-16 11:22:18.458751,0.0,506.65234375,0 days 00:00:01.103608
knn,scenario_B,orders,100,front-end_energy,2024-08-16 11:22:18.642402,2024-08-16 11:22:19.896726,0.0,505.5546875,0 days 00:00:01.254324
lof,scenario_B,orders,100,front-end_energy,2024-08-16 11:22:20.141979,2024-08-16 11:22:21.220419,0.0,505.8359375,0 days 00:00:01.078440
svm,scenario_B,orders,100,front-end_energy,2024-08-16 11:22:21.371473,2024-08-16 11:22:22.969420,0.0,505.55859375,0 days 00:00:01.597947
BIRCH,scenario_B,orders,100,orders_energy,2024-08-16 11:22:22.969420,2024-08-16 11:22:24.014006,0.0,505.55859375,0 days 00:00:01.044586
iforest,scenario_B,orders,100,orders_energy,2024-08-16 11:22:24.268195,2024-08-16 11:22:25.350151,0.0,506.95703125,0 days 00:00:01.081956
knn,scenario_B,orders,100,orders_energy,2024-08-16 11:22:25.499791,2024-08-16 11:22:26.802617,0.0,505.6171875,0 days 00:00:01.302826
lof,scenario_B,orders,100,orders_energy,2024-08-16 11:22:26.984758,2024-08-16 11:22:28.066444,0.0,505.8984375,0 days 00:00:01.081686
svm,scenario_B,orders,100,orders_energy,2024-08-16 11:22:28.234870,2024-08-16 11:22:29.679263,0.0,505.6171875,0 days 00:00:01.444393
BIRCH,scenario_B,orders,100,orders-db_energy,2024-08-16 11:22:29.679263,2024-08-16 11:22:30.711564,0.0,505.6171875,0 days 00:00:01.032301
iforest,scenario_B,orders,100,orders-db_energy,2024-08-16 11:22:30.913826,2024-08-16 11:22:31.997141,1.5,506.71484375,0 days 00:00:01.083315
knn,scenario_B,orders,100,orders-db_energy,2024-08-16 11:22:32.145597,2024-08-16 11:22:33.448725,0.0,505.5,0 days 00:00:01.303128
lof,scenario_B,orders,100,orders-db_energy,2024-08-16 11:22:33.660263,2024-08-16 11:22:34.741917,0.0,505.78125,0 days 00:00:01.081654
svm,scenario_B,orders,100,orders-db_energy,2024-08-16 11:22:34.911610,2024-08-16 11:22:36.324430,0.0,505.50390625,0 days 00:00:01.412820
BIRCH,scenario_B,orders,100,payment_energy,2024-08-16 11:22:36.340062,2024-08-16 11:22:37.407057,0.0,505.50390625,0 days 00:00:01.066995
iforest,scenario_B,orders,100,payment_energy,2024-08-16 11:22:37.688907,2024-08-16 11:22:38.773662,0.0,507.078125,0 days 00:00:01.084755
knn,scenario_B,orders,100,payment_energy,2024-08-16 11:22:39.086841,2024-08-16 11:22:40.268768,0.0,505.984375,0 days 00:00:01.181927
lof,scenario_B,orders,100,payment_energy,2024-08-16 11:22:40.471400,2024-08-16 11:22:41.551635,0.0,506.265625,0 days 00:00:01.080235
svm,scenario_B,orders,100,payment_energy,2024-08-16 11:22:41.705362,2024-08-16 11:22:43.016704,1.6,506.00390625,0 days 00:00:01.311342
BIRCH,scenario_B,orders,100,queue-master_energy,2024-08-16 11:22:43.016704,2024-08-16 11:22:44.065888,1.5,506.00390625,0 days 00:00:01.049184
iforest,scenario_B,orders,100,queue-master_energy,2024-08-16 11:22:44.265992,2024-08-16 11:22:45.382859,0.0,506.43359375,0 days 00:00:01.116867
knn,scenario_B,orders,100,queue-master_energy,2024-08-16 11:22:45.531289,2024-08-16 11:22:46.730687,0.0,505.73046875,0 days 00:00:01.199398
lof,scenario_B,orders,100,queue-master_energy,2024-08-16 11:22:46.900107,2024-08-16 11:22:47.981746,0.0,505.76171875,0 days 00:00:01.081639
svm,scenario_B,orders,100,queue-master_energy,2024-08-16 11:22:48.228777,2024-08-16 11:22:49.547215,1.6,505.48046875,0 days 00:00:01.318438
BIRCH,scenario_B,orders,100,rabbitmq_energy,2024-08-16 11:22:49.547215,2024-08-16 11:22:50.594446,0.0,505.48046875,0 days 00:00:01.047231
iforest,scenario_B,orders,100,rabbitmq_energy,2024-08-16 11:22:50.809740,2024-08-16 11:22:51.909302,0.0,507.3359375,0 days 00:00:01.099562
knn,scenario_B,orders,100,rabbitmq_energy,2024-08-16 11:22:52.074858,2024-08-16 11:22:53.308297,0.0,505.8203125,0 days 00:00:01.233439
lof,scenario_B,orders,100,rabbitmq_energy,2024-08-16 11:22:53.543728,2024-08-16 11:22:54.655623,1.5,506.1015625,0 days 00:00:01.111895
svm,scenario_B,orders,100,rabbitmq_energy,2024-08-16 11:22:54.859809,2024-08-16 11:22:56.322066,0.0,505.8203125,0 days 00:00:01.462257
BIRCH,scenario_B,orders,100,shipping_energy,2024-08-16 11:22:56.325106,2024-08-16 11:22:57.336592,0.0,505.8203125,0 days 00:00:01.011486
iforest,scenario_B,orders,100,shipping_energy,2024-08-16 11:22:57.523239,2024-08-16 11:22:58.718400,0.0,506.48828125,0 days 00:00:01.195161
knn,scenario_B,orders,100,shipping_energy,2024-08-16 11:22:58.959296,2024-08-16 11:23:00.118350,0.0,505.61328125,0 days 00:00:01.159054
lof,scenario_B,orders,100,shipping_energy,2024-08-16 11:23:00.454648,2024-08-16 11:23:01.535002,0.0,505.89453125,0 days 00:00:01.080354
svm,scenario_B,orders,100,shipping_energy,2024-08-16 11:23:01.732687,2024-08-16 11:23:03.195303,0.0,505.61328125,0 days 00:00:01.462616
BIRCH,scenario_B,orders,100,user_energy,2024-08-16 11:23:03.195303,2024-08-16 11:23:04.223470,0.0,505.61328125,0 days 00:00:01.028167
iforest,scenario_B,orders,100,user_energy,2024-08-16 11:23:04.432558,2024-08-16 11:23:05.532537,1.5,507.34765625,0 days 00:00:01.099979
knn,scenario_B,orders,100,user_energy,2024-08-16 11:23:05.699534,2024-08-16 11:23:06.961151,0.0,505.8515625,0 days 00:00:01.261617
lof,scenario_B,orders,100,user_energy,2024-08-16 11:23:07.145998,2024-08-16 11:23:08.226424,0.0,506.1328125,0 days 00:00:01.080426
svm,scenario_B,orders,100,user_energy,2024-08-16 11:23:08.494139,2024-08-16 11:23:10.006395,0.0,505.9609375,0 days 00:00:01.512256
BIRCH,scenario_B,orders,100,user-db_energy,2024-08-16 11:23:10.006395,2024-08-16 11:23:11.031419,0.0,505.9609375,0 days 00:00:01.025024
iforest,scenario_B,orders,100,user-db_energy,2024-08-16 11:23:11.240276,2024-08-16 11:23:12.377323,0.0,507.42578125,0 days 00:00:01.137047
knn,scenario_B,orders,100,user-db_energy,2024-08-16 11:23:12.670786,2024-08-16 11:23:13.858909,1.6,505.859375,0 days 00:00:01.188123
lof,scenario_B,orders,100,user-db_energy,2024-08-16 11:23:14.086685,2024-08-16 11:23:15.171599,0.0,506.140625,0 days 00:00:01.084914
svm,scenario_B,orders,100,user-db_energy,2024-08-16 11:23:15.336480,2024-08-16 11:23:16.817121,0.0,505.859375,0 days 00:00:01.480641
BIRCH,scenario_B,orders,1000,carts_energy,2024-08-16 11:23:17.552129,2024-08-16 11:23:18.584532,0.0,502.63671875,0 days 00:00:01.032403
iforest,scenario_B,orders,1000,carts_energy,2024-08-16 11:23:18.803750,2024-08-16 11:23:19.900451,0.0,503.20703125,0 days 00:00:01.096701
knn,scenario_B,orders,1000,carts_energy,2024-08-16 11:23:20.063741,2024-08-16 11:23:21.281563,0.0,503.02734375,0 days 00:00:01.217822
lof,scenario_B,orders,1000,carts_energy,2024-08-16 11:23:21.530425,2024-08-16 11:23:22.614674,1.6,504.421875,0 days 00:00:01.084249
svm,scenario_B,orders,1000,carts_energy,2024-08-16 11:23:22.797386,2024-08-16 11:23:24.266314,0.0,505.47265625,0 days 00:00:01.468928
BIRCH,scenario_B,orders,1000,carts-db_energy,2024-08-16 11:23:24.266314,2024-08-16 11:23:25.295296,1.6,505.47265625,0 days 00:00:01.028982
iforest,scenario_B,orders,1000,carts-db_energy,2024-08-16 11:23:25.564642,2024-08-16 11:23:26.693261,0.0,506.18359375,0 days 00:00:01.128619
knn,scenario_B,orders,1000,carts-db_energy,2024-08-16 11:23:27.013518,2024-08-16 11:23:28.176803,0.0,505.37109375,0 days 00:00:01.163285
lof,scenario_B,orders,1000,carts-db_energy,2024-08-16 11:23:28.495740,2024-08-16 11:23:29.581497,0.0,505.6484375,0 days 00:00:01.085757
svm,scenario_B,orders,1000,carts-db_energy,2024-08-16 11:23:29.723258,2024-08-16 11:23:31.159642,1.5,505.37109375,0 days 00:00:01.436384
BIRCH,scenario_B,orders,1000,catalogue_energy,2024-08-16 11:23:31.161633,2024-08-16 11:23:32.201161,0.0,505.37109375,0 days 00:00:01.039528
iforest,scenario_B,orders,1000,catalogue_energy,2024-08-16 11:23:32.421758,2024-08-16 11:23:33.539797,0.0,506.203125,0 days 00:00:01.118039
knn,scenario_B,orders,1000,catalogue_energy,2024-08-16 11:23:33.769343,2024-08-16 11:23:34.937302,0.0,505.1875,0 days 00:00:01.167959
lof,scenario_B,orders,1000,catalogue_energy,2024-08-16 11:23:35.241759,2024-08-16 11:23:36.318757,0.0,505.46484375,0 days 00:00:01.076998
svm,scenario_B,orders,1000,catalogue_energy,2024-08-16 11:23:36.466824,2024-08-16 11:23:37.964215,0.0,505.1875,0 days 00:00:01.497391
BIRCH,scenario_B,orders,1000,catalogue-db_energy,2024-08-16 11:23:37.967238,2024-08-16 11:23:38.999051,0.0,505.1875,0 days 00:00:01.031813
iforest,scenario_B,orders,1000,catalogue-db_energy,2024-08-16 11:23:39.184267,2024-08-16 11:23:40.300191,0.0,506.4921875,0 days 00:00:01.115924
knn,scenario_B,orders,1000,catalogue-db_energy,2024-08-16 11:23:40.549749,2024-08-16 11:23:41.730966,0.0,505.265625,0 days 00:00:01.181217
lof,scenario_B,orders,1000,catalogue-db_energy,2024-08-16 11:23:41.897654,2024-08-16 11:23:42.982832,0.0,505.54296875,0 days 00:00:01.085178
svm,scenario_B,orders,1000,catalogue-db_energy,2024-08-16 11:23:43.307591,2024-08-16 11:23:44.715730,0.0,505.265625,0 days 00:00:01.408139
BIRCH,scenario_B,orders,1000,front-end_energy,2024-08-16 11:23:44.718441,2024-08-16 11:23:45.744251,0.0,505.265625,0 days 00:00:01.025810
iforest,scenario_B,orders,1000,front-end_energy,2024-08-16 11:23:45.944515,2024-08-16 11:23:47.043713,0.0,506.0234375,0 days 00:00:01.099198
knn,scenario_B,orders,1000,front-end_energy,2024-08-16 11:23:47.207537,2024-08-16 11:23:48.445310,0.0,504.86328125,0 days 00:00:01.237773
lof,scenario_B,orders,1000,front-end_energy,2024-08-16 11:23:48.759722,2024-08-16 11:23:50.009989,0.0,505.140625,0 days 00:00:01.250267
svm,scenario_B,orders,1000,front-end_energy,2024-08-16 11:23:50.307781,2024-08-16 11:23:51.702522,0.0,504.92578125,0 days 00:00:01.394741
BIRCH,scenario_B,orders,1000,orders_energy,2024-08-16 11:23:51.702522,2024-08-16 11:23:52.722030,0.0,504.92578125,0 days 00:00:01.019508
iforest,scenario_B,orders,1000,orders_energy,2024-08-16 11:23:52.921739,2024-08-16 11:23:54.052344,1.6,506.2734375,0 days 00:00:01.130605
knn,scenario_B,orders,1000,orders_energy,2024-08-16 11:23:54.382391,2024-08-16 11:23:55.550711,0.0,505.22265625,0 days 00:00:01.168320
lof,scenario_B,orders,1000,orders_energy,2024-08-16 11:23:55.824327,2024-08-16 11:23:56.906685,0.0,505.5,0 days 00:00:01.082358
svm,scenario_B,orders,1000,orders_energy,2024-08-16 11:23:57.048739,2024-08-16 11:23:58.500604,0.0,505.2265625,0 days 00:00:01.451865
BIRCH,scenario_B,orders,1000,orders-db_energy,2024-08-16 11:23:58.500604,2024-08-16 11:23:59.569369,0.0,505.2265625,0 days 00:00:01.068765
iforest,scenario_B,orders,1000,orders-db_energy,2024-08-16 11:23:59.861907,2024-08-16 11:24:00.961538,0.0,505.8671875,0 days 00:00:01.099631
knn,scenario_B,orders,1000,orders-db_energy,2024-08-16 11:24:01.127260,2024-08-16 11:24:02.427789,0.0,504.72265625,0 days 00:00:01.300529
lof,scenario_B,orders,1000,orders-db_energy,2024-08-16 11:24:02.647418,2024-08-16 11:24:03.737992,0.0,505.0,0 days 00:00:01.090574
svm,scenario_B,orders,1000,orders-db_energy,2024-08-16 11:24:03.877449,2024-08-16 11:24:05.393158,0.0,504.73046875,0 days 00:00:01.515709
BIRCH,scenario_B,orders,1000,payment_energy,2024-08-16 11:24:05.406407,2024-08-16 11:24:06.441635,0.0,504.73046875,0 days 00:00:01.035228
iforest,scenario_B,orders,1000,payment_energy,2024-08-16 11:24:06.648391,2024-08-16 11:24:07.870724,0.0,506.35546875,0 days 00:00:01.222333
knn,scenario_B,orders,1000,payment_energy,2024-08-16 11:24:08.069469,2024-08-16 11:24:09.236831,0.0,504.83203125,0 days 00:00:01.167362
lof,scenario_B,orders,1000,payment_energy,2024-08-16 11:24:09.406258,2024-08-16 11:24:10.536704,0.0,505.109375,0 days 00:00:01.130446
svm,scenario_B,orders,1000,payment_energy,2024-08-16 11:24:10.901383,2024-08-16 11:24:12.203336,0.0,504.875,0 days 00:00:01.301953
BIRCH,scenario_B,orders,1000,queue-master_energy,2024-08-16 11:24:12.203336,2024-08-16 11:24:13.247793,0.0,504.96875,0 days 00:00:01.044457
iforest,scenario_B,orders,1000,queue-master_energy,2024-08-16 11:24:13.435264,2024-08-16 11:24:14.680868,0.0,506.265625,0 days 00:00:01.245604
knn,scenario_B,orders,1000,queue-master_energy,2024-08-16 11:24:14.883850,2024-08-16 11:24:16.127535,0.0,505.49609375,0 days 00:00:01.243685
lof,scenario_B,orders,1000,queue-master_energy,2024-08-16 11:24:16.380147,2024-08-16 11:24:17.477225,0.0,505.7734375,0 days 00:00:01.097078
svm,scenario_B,orders,1000,queue-master_energy,2024-08-16 11:24:17.628657,2024-08-16 11:24:18.961189,1.5,505.515625,0 days 00:00:01.332532
BIRCH,scenario_B,orders,1000,rabbitmq_energy,2024-08-16 11:24:18.962800,2024-08-16 11:24:20.034099,0.0,505.515625,0 days 00:00:01.071299
iforest,scenario_B,orders,1000,rabbitmq_energy,2024-08-16 11:24:20.225823,2024-08-16 11:24:21.494472,0.0,506.83984375,0 days 00:00:01.268649
knn,scenario_B,orders,1000,rabbitmq_energy,2024-08-16 11:24:21.805672,2024-08-16 11:24:22.979557,0.0,505.56640625,0 days 00:00:01.173885
lof,scenario_B,orders,1000,rabbitmq_energy,2024-08-16 11:24:23.275776,2024-08-16 11:24:24.388659,0.0,505.84765625,0 days 00:00:01.112883
svm,scenario_B,orders,1000,rabbitmq_energy,2024-08-16 11:24:24.697271,2024-08-16 11:24:26.054838,0.0,505.57421875,0 days 00:00:01.357567
BIRCH,scenario_B,orders,1000,shipping_energy,2024-08-16 11:24:26.057817,2024-08-16 11:24:27.093953,0.0,505.57421875,0 days 00:00:01.036136
iforest,scenario_B,orders,1000,shipping_energy,2024-08-16 11:24:27.456171,2024-08-16 11:24:28.552551,0.0,506.66796875,0 days 00:00:01.096380
knn,scenario_B,orders,1000,shipping_energy,2024-08-16 11:24:28.723683,2024-08-16 11:24:29.950882,0.0,505.65625,0 days 00:00:01.227199
lof,scenario_B,orders,1000,shipping_energy,2024-08-16 11:24:30.299920,2024-08-16 11:24:31.376516,0.0,505.93359375,0 days 00:00:01.076596
svm,scenario_B,orders,1000,shipping_energy,2024-08-16 11:24:31.532107,2024-08-16 11:24:33.117888,0.0,505.66796875,0 days 00:00:01.585781
BIRCH,scenario_B,orders,1000,user_energy,2024-08-16 11:24:33.133010,2024-08-16 11:24:34.156675,0.0,505.66796875,0 days 00:00:01.023665
iforest,scenario_B,orders,1000,user_energy,2024-08-16 11:24:34.328079,2024-08-16 11:24:35.431027,0.0,507.203125,0 days 00:00:01.102948
knn,scenario_B,orders,1000,user_energy,2024-08-16 11:24:35.598401,2024-08-16 11:24:36.985490,0.0,505.73828125,0 days 00:00:01.387089
lof,scenario_B,orders,1000,user_energy,2024-08-16 11:24:37.176571,2024-08-16 11:24:38.393247,0.0,506.015625,0 days 00:00:01.216676
svm,scenario_B,orders,1000,user_energy,2024-08-16 11:24:38.596838,2024-08-16 11:24:39.961278,0.0,505.61328125,0 days 00:00:01.364440
BIRCH,scenario_B,orders,1000,user-db_energy,2024-08-16 11:24:39.961278,2024-08-16 11:24:41.013499,1.5,505.61328125,0 days 00:00:01.052221
iforest,scenario_B,orders,1000,user-db_energy,2024-08-16 11:24:41.204676,2024-08-16 11:24:42.306482,0.0,506.72265625,0 days 00:00:01.101806
knn,scenario_B,orders,1000,user-db_energy,2024-08-16 11:24:42.440361,2024-08-16 11:24:43.622606,0.0,505.41015625,0 days 00:00:01.182245
lof,scenario_B,orders,1000,user-db_energy,2024-08-16 11:24:43.774217,2024-08-16 11:24:44.864522,0.0,505.6875,0 days 00:00:01.090305
svm,scenario_B,orders,1000,user-db_energy,2024-08-16 11:24:45.151613,2024-08-16 11:24:46.637606,0.0,505.41015625,0 days 00:00:01.485993
